source,category,sub_category,product_name,product_link,price,brand,item_weight,unit_count,number_of_items,package_weight,rating,rating_count
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم سريع التحضير 110 جرام,https://www.noon.com/egypt-ar/instant-full-cream-powder-milk-110g/Z07277B46D005D2C531AFZ/p/?o=z07277b46d005d2c531afz-1,52.00,قشطه,110 جرام,2,2,,4.4,166
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة مورا سريع الذوبان كامل الدسم 800 جرام,https://www.noon.com/egypt-ar/mora-instant-full-cream-powder-milk-800g/ZD7B319F5D9CA9E8CEFBFZ/p/?o=zd7b319f5d9ca9e8cefbfz-1,350.00,مورا,800 جرام,2,2,,4,51
noon,Grocery,Dairy Cheese and Eggs,دكتور فودز –125 جرام | بديل نباتي طبيعي للألبان | غني وكريمي,https://www.noon.com/egypt-ar/dr-foods-coconut-milk-powder-125g-natural-vegan-dairy-alternative-rich-creamy/Z4485BE78D3BC6F22C623Z/p/?o=ce58a8e6033c11ea,120.00,دكتور فودز,125 جرام,,,,2.0,4
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم سريع التحضير 300 جرام,https://www.noon.com/egypt-ar/milk-instant-full-cream-powder-milk-300g/Z8CF0C50C1482BBF21BDAZ/p/?o=z8cf0c50c1482bbf21bdaz-1,135.00,مورا,300 جرام,2,2,,4,51
noon,Grocery,Dairy Cheese and Eggs,حليب بودرة كامل الدسم 800 جرام,https://www.noon.com/egypt-ar/instant-full-cream-powder-milk-800-g/Z13AD6D77F72431FBDFC5Z/p/?o=z13ad6d77f72431fbdfc5z-1,350.00,قشطه,800 جرام,2,2,,4.4,166
noon,Grocery,Dairy Cheese and Eggs,حليب كامل الدسم طويل الأجل، 1 لتر، عبوة من 12,https://www.noon.com/egypt-ar/1-12/Z3CE10663D337EB7CB482Z/p/?o=fa169e1f788fc37e,663.00,ذا ميلك مان,1,12,12,,5,5
noon,Grocery,Dairy Cheese and Eggs,حليب بنكهة الموز من السعودية، 200 مل × 6 عبوات | مشروب حليبي كريمي ولذيذ جاهز للشرب,https://www.noon.com/egypt-ar/200-6/Z571F30D5BFBADB9EFAFBZ/p/?o=fe6dc3f6b02df30d,299.95,السعودية,200 مل,3,3,,4,6
noon,Grocery,Dairy Cheese and Eggs,بوك قشطة قيمر – قشطة سميكة بعبوة 250 مل – قوام غني وكريمي مثالي للحلويات والأطباق المالحة,https://www.noon.com/egypt-ar/250/Z81330590F67E8C3EDECEZ/p/?o=fbf0c77749c6276c,222.99,بوك,250 مل,,,,4,6
noon,Grocery,Dairy Cheese and Eggs,قشطة التاج الذهبية الفاخرة - قوام غني وكريمي للطبخ والحلويات - علبة ٩٥ جرام,https://www.noon.com/egypt-ar/al-taj-premium-sterilized-cream-rich-velvety-texture-for-cooking-and-desserts-95g-single-can/Z6B101AD4787B913C03DFZ/p/?o=defcceffe494818c,183.00,التاج,200 جرام,,,,3,9
noon,Grocery,Dairy Cheese and Eggs,"حليب نيدو 400 جرام , حليب بودر مدعم كامل الدسم",https://www.noon.com/egypt-ar/400/Z0830F4E68B2025916F72Z/p/?o=d00e779b49b5164f,940.00,نيدو,400 جرام,,,,5,1
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف كامل الدسم 800 جرام,https://www.noon.com/egypt-ar/800/Z2D6476C738BC77D26A33Z/p/?o=z2d6476c738bc77d26a33z-1,592.00,مورا,800 جرام,12,12,,4.7,3
noon,Grocery,Dairy Cheese and Eggs,حليب مجفف (لبن بودرة) أنكور كامل الدسم – عبوة 400 جرام – حليب نيوزيلندي طبيعي غني بالفيتامينات والكالسيوم,https://www.noon.com/egypt-ar/anchor-full-cream-milk-powder-400g-pouch-natural-new-zealand-milk-enriched-with-vitamins-calcium/ZC9B3E5A545A3AA3509FAZ/p/?o=ee02c8f9e93257cb,1029.99,أنكور,400 جرام,,,,4,6
