source,category,sub_category,product_name,product_link,price,brand,item_weight
noon,Grocery,salt,RICHMIX White Sugar – 120 Easy‑Open 5g Sticks – Premium Hospitality Pack,https://www.noon.com/egypt-en/richmix-white-sugar-120-easy-open-5g-sticks-premium-hospitality-pack/ZA86A3D48B4CD6F3BEFBCZ/p/?o=d1aea4e7a492b57e,99.00,RICH MIX,600g  |  EGP 16.50/100g
noon,Grocery,salt,Splenda Sugar Alternative Tablets - 100 Tablets,https://www.noon.com/egypt-en/splenda-sugar-alternative-tablets-100-tablets/Z5F7CC2C0ED74BDB8BA9DZ/p/?o=cc9223eaacb10beb,191.00,Splendays,100 pieces  |  EGP 1.91/piece
noon,Grocery,salt,Rich Sugar Stevia 75 Packets,https://www.noon.com/egypt-en/rich-sugar-stevia-75-packets/Z5C6559B98ADEE3169AF7Z/p/?o=z5c6559b98adee3169af7z-1,105.23,Rich Diet,75 pieces  |  EGP 1.40/piece
noon,Grocery,salt,Rich Brown Sugar 250g Box,https://www.noon.com/egypt-en/rich-brown-sugar-250g-box/Z5503A69EEF75304D6069Z/p/?o=z5503a69eef75304d6069z-1,55.00,Rich Diet,250g  |  EGP 22.00/100g
noon,Grocery,salt,Mexicana Brown Sugar -500 Gm,https://www.noon.com/egypt-en/mexicana-brown-sugar-500-gm/Z70FF63C37CC33B14CB38Z/p/?o=z70ff63c37cc33b14cb38z-1,50.95,Mr. Food,500g  |  EGP 10.19/100g
noon,Grocery,salt,Suss Stoff German Diet Sugar 1200 Pcs,https://www.noon.com/egypt-en/suss-stoff-german-diet-sugar-1200-pcs/ZB18327DD413551C7C526Z/p/?o=zb18327dd413551c7c526z-1,340.00,Belbake,1200 pieces  |  EGP 0.28/piece
noon,Grocery,salt,diet Sugar 1gm 70sachet,https://www.noon.com/egypt-en/diet-sugar-1gm-70sachet/ZAB178D48BD827FFD7765Z/p/?o=zab178d48bd827ffd7765z-1,70.00,Steviadiet,70 pieces  |  EGP 1.00/piece
noon,Grocery,salt,Chinese Salt 250 gm,https://www.noon.com/egypt-en/chinese-salt-250-gm/Z255962E8EB2687BFD52DZ/p/?o=d3688a26f5bc0f8f,73.95,SECO SALT,250g  |  EGP 29.58/100g
noon,Grocery,salt,coconut sugar  250g,https://www.noon.com/egypt-en/coconut-sugar-250g/ZA650BE0B8EDCD33FA366Z/p/?o=za650be0b8edcd33fa366z-1,254.00,Virco,250g  |  EGP 101.60/100g
noon,Grocery,salt,Himalayan Coarse Salt 250 grams,https://www.noon.com/egypt-en/himalayan-coarse-salt-250-grams/ZCA44E8945C7181306D27Z/p/?o=zca44e8945c7181306d27z-1,28.00,Imtenan,250g  |  EGP 11.20/100g
noon,Grocery,salt,Steviana Sugar-Free Stevia Sweetener powder 200g,https://www.noon.com/egypt-en/steviana-sugar-free-stevia-sweetener-powder-200g/ZF44B7DD8E3A083FF5927Z/p/?o=zf44b7dd8e3a083ff5927z-1,450.00,Steviana,200g  |  EGP 225.00/100g
noon,Grocery,salt,Al-Zaeem White Sugar - Value Pack of 10 Bags (1kg each),https://www.noon.com/egypt-en/al-zaeem-white-sugar-value-pack-of-10-bags-1kg-each/Z0352E7EA59ECFEA9CFACZ/p/?o=bc3b41635e913f6b,473.00,AlZaeem,10000g  |  EGP 4.73/100g
noon,Grocery,salt,Rich white sugar cubes 1 kg,https://www.noon.com/egypt-en/rich-white-sugar-cubes-1-kg/Z3A7D7CA63C61EEC490DDZ/p/?o=z3a7d7ca63c61eec490ddz-1,120.46,Rich Diet,1000g  |  EGP 12.05/100g
noon,Grocery,salt,Stevia Jar - 250 grams,https://www.noon.com/egypt-en/stevia-jar-250-grams/ZC4F317F5C3C27C21219BZ/p/?o=zc4f317f5c3c27c21219bz-1,255.00,Sekem,250g  |  EGP 102.00/100g
noon,Grocery,salt,Himalaya Salt 1kg,https://www.noon.com/egypt-en/himalaya-salt-1kg/ZCB57001D5C1B02E76BEEZ/p/?o=zcb57001d5c1b02e76beez-1,80.00,Ragab El Attar,1000g  |  EGP 8.00/100g
noon,Grocery,salt,Sweetener 200 Sachets,https://www.noon.com/egypt-en/sweetener-200-sachets/N52599059A/p/?o=ae7fafe7aca86d0b,270.00,stevia,200 pieces  |  EGP 1.35/piece
noon,Grocery,salt,Sweet & Slim - Stevia 250 Gm,https://www.noon.com/egypt-en/sweet-slim-stevia-250-gm/Z4A7CF51D66C36A1748A0Z/p/?o=z4a7cf51d66c36a1748a0z-1,160.00,Sweet & Slim,250g  |  EGP 64.00/100g
noon,Grocery,salt,Himalayan Salt 165g,https://www.noon.com/egypt-en/himalayan-salt-165g/ZBFC5DEB635B381C3B6BAZ/p/?o=e6b087095d96e3ac,30.75,Haj Arafa,165g  |  EGP 18.64/100g
